132,132.093,201.685,68.759,171.068,129.377,122.426,145.426,169.957,147.648,149.957
133,126.784,181.562,75.179,156.006,125.056,101.438,145.056,149.957,151.228,125.265
137,149.747,213.043,80.981,190.451,136.414,123.660,164.809,174.401,166.784,148.352
138,127.525,204.099,71.622,172.533,122.586,116.870,128.610,171.930,133.429,149.039
148,117.031,204.525,62.586,174.772,123.451,118.105,134.191,174.154,142.340,149.586
150,117.278,187.364,62.463,149.710,122.216,110.451,137.031,159.957,143.944,138.105
154,115.357,209.039,59.814,172.292,128.730,126.749,139.935,181.207,148.971,161.689
156,124.932,213.414,69.253,187.735,132.833,126.377,136.907,179.216,148.636,156.870
157,129.377,199.957,67.772,168.105,122.710,116.747,132.463,166.377,135.302,147.241
176,149.994,196.994,82.827,170.725,123.549,121.689,143.067,164.942,150.176,146.870
191,126.537,199.093,71.722,169.957,119.377,127.241,130.241,170.451,135.920,153.290
198,135.549,195.142,71.722,172.920,128.389,116.994,147.772,167.241,148.759,146.377
200,124.315,196.747,72.216,166.747,129.253,114.772,138.759,165.759,147.278,145.142
205,152.340,223.907,71.722,188.105,129.006,137.488,146.290,187.364,151.969,163.043
207,125.056,186.747,69.870,171.685,120.735,119.833,138.389,161.685,141.105,143.784
209,132.340,213.290,69.006,185.389,129.994,126.500,142.586,179.093,149.500,158.105
213,122.340,207.981,66.414,175.389,123.327,118.846,140.611,175.019,147.031,149.463
217,126.414,192.302,68.512,165.512,126.167,120.574,141.475,164.648,143.944,143.907
218,134.191,194.895,69.870,173.907,125.796,114.772,144.438,165.142,149.130,142.920
219,138.636,193.537,72.586,166.623,129.500,109.833,149.747,158.969,152.586,135.389
222,136.414,207.981,71.228,179.463,127.401,134.031,137.895,180.080,142.957,162.056
227,145.426,214.648,76.660,179.463,131.722,122.673,150.488,176.253,155.673,150.944
230,134.685,203.414,73.821,177.735,128.512,121.315,148.759,170.451,152.340,147.117
235,148.512,208.599,74.068,176.870,129.006,116.623,147.154,169.833,155.056,150.698
237,116.907,206.500,65.426,167.981,125.549,129.463,141.599,178.352,145.302,155.759
238,131.105,214.154,69.870,182.426,130.488,121.562,146.660,175.019,152.463,153.784
241,135.796,199.216,70.117,171.191,126.043,107.735,150.981,159.216,153.944,134.772
245,144.438,226.994,72.093,187.117,132.463,133.290,141.228,190.698,155.179,169.093
246,132.957,179.093,73.944,157.117,125.673,108.846,144.068,152.056,150.117,132.920
257,128.019,200.574,69.623,170.327,122.216,123.537,133.080,168.475,139.377,149.463
258,125.426,203.660,68.142,177.981,126.414,121.562,140.735,173.660,144.191,151.562
259,120.981,206.377,56.537,178.105,124.191,130.204,136.784,179.833,140.735,155.883
267,116.414,188.599,69.747,159.340,115.796,110.574,132.340,153.660,138.389,132.673
269,123.821,214.154,58.512,185.512,132.340,129.586,142.340,186.500,153.698,167.117
270,130.241,209.340,68.636,179.586,127.525,114.648,143.574,171.438,150.858,147.735
273,133.308,204.581,71.381,176.388,131.983,107.954,155.116,167.472,160.296,141.087
274,122.706,222.653,66.561,180.484,132.224,127.954,143.308,187.111,151.742,163.376
278,135.056,187.364,68.512,166.500,127.154,106.377,144.685,156.130,148.512,132.179
285,116.537,210.327,60.735,177.611,130.858,127.858,139.500,184.401,150.364,164.031
288,130.981,204.895,73.327,176.623,131.105,120.080,149.500,172.549,154.068,152.426
290,135.056,208.846,70.488,182.796,131.722,122.796,149.253,175.759,157.895,149.586
301,129.253,194.278,64.809,169.093,121.969,112.549,141.846,160.451,144.191,138.352
303,136.043,221.809,73.944,187.364,134.068,125.512,156.414,184.278,162.463,158.352
308,127.401,205.759,69.500,175.019,127.895,117.611,145.056,175.019,151.599,149.216
314,128.007,191.810,73.429,173.014,124.152,122.412,142.104,164.219,146.441,146.388
318,107.766,199.280,64.875,162.051,125.236,125.545,138.851,173.737,142.586,151.689
320,136.414,193.414,75.673,170.451,129.994,112.426,152.833,162.920,153.944,138.722
325,130.364,197.858,67.031,168.475,125.920,108.969,146.043,163.660,150.364,137.488
329,124.809,199.957,67.895,174.648,125.179,126.500,138.019,171.685,148.265,157.488
332,146.561,203.737,81.260,176.147,138.971,115.063,159.573,170.725,161.381,146.267
335,125.426,193.167,70.611,172.179,117.895,109.833,139.870,158.599,141.475,134.525
346,139.212,207.713,76.682,172.171,133.429,121.448,147.766,169.520,154.513,147.834
350,129.453,204.822,73.308,171.087,128.971,116.027,148.248,170.002,150.176,142.773
351,124.191,196.747,70.488,169.833,126.043,123.043,141.105,168.969,145.549,150.451
356,131.863,195.786,69.092,177.472,123.308,119.761,138.489,166.388,145.959,145.063
364,116.043,216.006,62.586,172.426,128.265,125.265,137.031,182.426,144.932,157.241
376,118.636,200.204,60.241,169.340,122.340,107.858,133.451,164.154,146.167,137.735
377,138.512,197.858,75.920,174.278,131.105,113.907,148.389,163.414,153.944,143.907
384,128.265,208.105,69.994,177.858,128.759,128.846,145.426,179.463,148.636,156.377
386,133.429,193.135,78.128,169.520,133.308,126.990,144.875,168.798,150.899,149.761
388,132.827,193.496,77.646,168.677,126.080,125.304,141.019,163.858,146.200,145.906
392,144.438,212.796,71.599,186.500,131.352,121.438,148.389,174.401,155.056,154.895
393,130.735,197.241,73.451,169.093,127.772,109.957,140.488,161.932,153.821,142.673
396,137.401,195.883,72.833,173.167,127.895,118.599,150.241,167.858,148.389,145.019
397,133.790,204.460,75.598,170.725,128.489,116.147,152.224,166.749,151.019,144.701
400,129.006,200.080,60.611,183.660,121.969,119.463,141.599,168.846,145.796,148.228
