257,127.550,199.700,69.050,168.700,125.300,124.700,133.050,167.950,138.300,147.450
258,125.300,201.700,69.300,179.450,129.300,123.200,140.800,172.450,143.550,153.700
259,121.800,205.200,58.300,174.450,125.550,134.200,136.800,178.700,141.550,156.700
267,116.800,187.950,71.050,162.200,118.050,110.950,132.800,153.700,139.300,132.950
269,123.529,213.743,58.671,181.743,134.386,130.600,142.671,187.171,152.386,168.029
270,129.800,208.450,68.550,176.450,131.800,115.200,143.050,169.450,150.550,147.950
273,132.800,204.450,73.300,176.200,134.050,108.450,154.800,167.450,159.800,141.450
274,124.050,220.700,67.800,174.200,135.800,128.950,143.550,186.200,150.300,163.450
278,134.957,187.457,67.529,159.457,127.529,107.171,145.243,154.886,147.243,133.457
285,114.800,209.700,62.800,174.950,131.550,129.950,139.550,182.950,150.050,163.200
288,129.800,204.700,73.550,169.950,131.800,120.450,149.300,171.700,153.300,151.950
290,134.800,207.950,73.300,183.950,138.050,117.450,149.300,174.950,156.550,148.950
301,128.300,194.700,66.800,169.700,125.550,111.950,142.300,159.950,143.800,138.950
303,136.050,221.950,73.050,177.450,137.050,123.450,156.300,183.700,162.300,158.700
308,126.550,204.700,70.550,174.950,130.300,118.450,145.050,173.950,152.050,150.450
314,127.243,192.600,73.243,172.600,124.386,122.886,141.814,163.743,146.386,146.886
318,107.550,198.700,64.300,156.200,126.550,125.950,138.550,172.200,143.300,151.950
320,134.800,193.200,73.050,162.450,130.550,112.950,152.550,161.700,155.550,140.700
325,129.800,197.700,68.300,166.950,127.300,110.450,146.050,162.950,153.050,137.200
329,123.300,199.950,66.300,169.950,130.550,123.450,137.300,170.700,148.050,155.950
332,145.550,203.450,80.300,175.200,139.300,117.200,159.550,169.200,160.800,147.200
335,126.050,191.700,68.300,165.950,119.550,110.700,139.550,157.700,141.050,139.200
346,139.550,206.450,78.800,173.450,135.050,124.700,148.050,169.700,154.800,151.200
350,128.957,204.029,72.100,166.314,130.671,117.171,148.957,169.457,150.386,144.314
351,123.243,196.314,70.386,167.457,126.671,124.314,141.243,169.457,144.957,150.600
356,131.527,195.455,68.345,171.364,126.300,119.545,138.573,165.909,145.618,146.591
364,116.050,214.450,62.550,170.450,129.050,127.200,137.800,181.700,143.550,158.450
376,118.800,198.200,60.800,166.950,125.050,109.700,133.550,163.450,143.550,138.700
377,138.550,196.950,74.800,172.700,128.300,115.450,148.300,162.200,154.800,144.450
384,127.550,207.950,72.800,178.200,130.800,128.950,145.550,179.450,144.800,156.200
386,132.550,192.950,78.050,168.450,136.050,128.950,145.050,167.700,148.800,150.200
388,132.550,193.450,79.050,168.950,128.800,126.450,140.550,163.450,146.800,147.950
392,143.800,211.950,73.050,186.450,134.050,122.700,149.823,174.690,153.300,154.450
393,130.800,196.200,73.800,167.700,129.800,112.700,140.050,162.200,153.550,141.950
396,137.050,195.450,74.050,174.450,131.050,117.200,150.300,166.450,148.300,146.200
397,133.182,204.848,76.100,169.743,130.671,114.600,149.529,168.886,151.243,146.600
400,128.300,199.200,63.050,180.700,121.800,119.200,141.550,168.450,145.050,148.700
