198,134.464,195.391,74.100,169.936,128.282,118.300,147.559,167.093,148.827,146.300
200,123.191,198.482,72.464,167.755,127.555,117.027,139.009,165.936,145.191,144.664
205,151.555,224.118,70.645,187.027,129.009,139.573,145.191,187.755,151.191,162.118
207,123.736,187.573,69.918,170.845,123.373,121.391,138.827,161.209,140.645,143.755
209,132.100,213.027,71.918,181.027,130.100,129.027,142.282,178.482,146.645,154.845
213,121.736,207.391,68.827,174.845,124.282,121.027,140.100,174.482,143.191,153.391
217,125.191,192.845,69.918,165.936,126.282,119.755,141.555,164.845,141.373,141.573
218,132.645,195.209,71.918,172.482,127.009,115.391,144.100,164.664,148.282,143.391
219,137.373,193.936,73.191,165.936,131.736,109.391,149.373,158.118,150.827,132.482
222,135.373,208.664,73.373,179.027,126.464,132.845,137.736,179.755,144.100,162.664
227,144.464,215.209,76.100,176.482,133.191,123.209,149.555,176.664,153.918,149.027
230,133.918,203.573,74.645,174.118,128.282,122.118,147.555,169.573,151.918,147.936
235,147.373,209.573,75.191,176.118,126.282,117.573,147.191,169.755,153.373,149.209
237,114.464,207.391,66.282,164.482,126.282,128.664,142.100,177.391,144.827,154.845
238,128.827,214.845,71.555,180.300,130.100,120.300,146.464,175.209,151.555,153.391
241,135.191,199.755,73.191,171.209,127.736,108.482,150.827,158.845,153.191,135.391
245,143.191,228.845,73.373,185.573,132.645,133.936,141.373,190.664,150.100,167.936
246,131.555,180.118,71.918,154.845,127.191,109.936,144.100,151.936,148.282,131.391
257,127.009,200.300,69.555,170.300,123.918,122.300,133.191,168.845,135.191,147.391
258,123.373,203.755,69.009,179.209,128.827,123.573,140.827,173.573,141.555,153.391
259,119.555,206.482,59.736,175.209,123.736,130.664,136.464,179.391,138.645,155.573
267,114.464,189.755,70.282,159.936,115.373,110.118,131.736,153.573,135.555,131.936
269,122.464,214.482,57.009,181.755,131.373,131.755,142.464,186.664,149.009,166.482
270,129.373,209.391,70.827,179.027,126.282,116.482,142.100,168.845,148.100,146.845
273,132.100,205.209,73.373,173.936,131.555,111.209,154.645,167.391,157.555,141.027
274,121.555,223.391,66.464,174.482,133.009,128.300,143.373,186.300,151.918,163.209
278,133.009,188.118,70.827,164.845,126.464,106.845,144.282,155.755,147.555,131.391
285,113.736,210.300,63.009,174.118,129.191,129.573,139.373,183.573,148.100,162.845
288,129.009,205.391,75.918,171.755,131.555,120.482,148.645,172.482,151.373,150.664
290,133.009,209.936,71.736,182.664,137.009,119.027,149.009,175.027,156.282,147.391
301,127.373,195.573,65.736,169.573,123.009,112.300,141.373,160.300,141.009,139.573
303,134.464,223.209,73.555,186.482,135.555,125.391,156.282,183.573,156.464,157.209
308,125.918,206.664,70.282,175.391,129.373,119.573,144.645,174.118,151.373,147.027
314,126.645,192.664,73.918,173.027,125.736,123.209,141.555,164.664,145.191,146.482
318,105.373,199.755,65.191,156.482,126.282,126.845,139.555,173.755,141.918,151.755
320,135.191,194.118,77.009,170.118,130.645,112.300,152.464,163.027,151.009,139.755
325,128.100,199.027,70.464,167.209,126.282,109.936,145.555,162.845,146.464,138.118
329,124.100,200.845,68.645,175.209,130.100,124.482,138.100,171.209,143.918,153.936
332,145.373,204.845,80.645,175.391,139.555,116.845,159.373,169.755,159.009,146.845
335,124.464,193.573,68.645,166.482,117.736,112.664,139.555,158.300,138.827,137.573
346,138.100,207.209,81.191,175.391,134.827,121.755,147.918,169.209,152.645,144.664
350,128.100,204.118,76.464,173.573,130.282,115.573,147.918,169.391,147.736,143.755
351,123.009,196.664,70.464,169.391,126.645,123.936,140.645,168.845,144.282,149.209
356,130.827,196.300,69.736,174.664,123.918,120.118,138.464,165.755,143.736,145.573
364,114.282,215.573,65.191,176.482,129.373,127.573,137.736,181.755,143.009,158.118
376,116.282,200.664,59.736,165.391,121.918,107.936,133.191,163.573,137.191,137.573
377,138.645,198.118,80.464,172.118,128.645,116.482,148.282,162.845,151.373,140.118
384,126.464,208.845,73.736,177.391,130.645,129.936,145.009,178.845,145.918,154.118
386,132.645,193.391,78.464,169.936,131.918,127.755,145.191,168.482,149.373,149.936
388,131.191,194.118,77.736,167.573,127.373,125.391,140.827,163.391,144.282,145.936
392,142.827,212.664,74.827,185.209,132.282,122.118,148.282,174.845,155.736,153.573
393,129.191,198.118,76.282,171.027,127.918,110.845,139.736,162.300,147.918,141.573
396,135.736,197.573,73.373,173.391,129.009,117.573,149.918,167.755,145.191,144.664
397,133.373,204.664,76.827,168.845,130.645,117.209,150.100,168.845,152.100,144.482
400,128.464,200.118,65.555,182.300,122.464,120.300,141.736,168.300,142.827,145.936
